dataset,split,video_id,rel_path,label_video,generator,source_face,ext
CelebDF-v2,train,e488674664a67581,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5b3b11833b6ceb6a,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,917a1c4419293b32,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,972b22aaab845a5e,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,468bcacec3e4a6e4,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,90a7a4c5c061b73c,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,cd49ed760e622a03,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,74eb7617f53a24f5,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2c7b644512fd8a81,video-data/celebdf_v2/Celeb-synthesis/id2_id20_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1f6feb82a37f27f6,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5026482d2a10b026,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,51ec371bfd6fb165,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5f84257b566c5081,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8c3a66e1971363df,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,806c40baa6d1fe2d,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,99274c5fbadd88fd,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,71cc392c698d1c73,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,3d7a79c3f9cfbe5b,video-data/celebdf_v2/Celeb-synthesis/id2_id21_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4acc116b2b15bd12,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d15eef7dc9c1c475,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ae78cc9557cbc858,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c148dff1f60f6ea4,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,3163f88149e0478e,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8b7268d6f32f99e2,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,21dff30d3ac79c85,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0c2b6f22aaad5674,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,33a13a21970b2839,video-data/celebdf_v2/Celeb-synthesis/id2_id23_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,77aa70b916c8a42f,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,ac309c07d7ab1726,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a158d30c3acb71de,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,cd460e5221c95a88,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,acc9daa170348469,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,71ebd44838684d69,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,219dc56135062bec,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f8b09ec90c6cd43e,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,969dacfca851adec,video-data/celebdf_v2/Celeb-synthesis/id2_id26_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9e61a24d753c1438,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e9f78a58e6b50ba4,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,30cb23106451b4a5,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,160fa5b66b5d4d6a,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,98a273a31a3269a5,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e6a3258fb5e72dee,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e402feb11c6e6ef9,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4c64eb8fa9277103,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,331b27256c3c1343,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5c929376a4e51d8c,video-data/celebdf_v2/Celeb-synthesis/id2_id28_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,3909c9a0a87d854f,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ecc56f0fccfe74af,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f0ec863341d20fda,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,394eef4174777a68,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,3d86bf708cfbc645,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,62a219d7abb262fa,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9fd159bd5ff7bfa0,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,375ccb184214435a,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,2b91c9dbc641d8be,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,af0e080496d4d9dc,video-data/celebdf_v2/Celeb-synthesis/id2_id30_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4974c5a0cfe50b18,video-data/celebdf_v2/Celeb-synthesis/id2_id31_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c63c48c7ac1e30e1,video-data/celebdf_v2/Celeb-synthesis/id2_id31_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e16eb70d7a234a54,video-data/celebdf_v2/Celeb-synthesis/id2_id31_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fddc3e8e5f266596,video-data/celebdf_v2/Celeb-synthesis/id2_id31_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,7adb56d7e2191a44,video-data/celebdf_v2/Celeb-synthesis/id2_id31_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,faeda7db2de196fd,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,eac6b8c8587e8877,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,49bc65db6f5ca0b0,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,563cc5051a63af5e,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e08701e677556607,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,14d0051d46f7527a,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,40930f60be469810,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,784bc30aeb72bd72,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b9ddf7fa0273bedd,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,aa10ef0b6565fb7b,video-data/celebdf_v2/Celeb-synthesis/id2_id35_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a5829713472513f9,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,7576ea1b38a1bab5,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,79534f5740a1e084,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d9412c31a6030f5b,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1f11f716d20286d9,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,dfc31bf2b913cb7f,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,33b2c7f0def1a31d,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4b2fb76a134746df,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,42ee4971029594c2,video-data/celebdf_v2/Celeb-synthesis/id2_id37_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9e02d316fce9f3ff,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,16ffbdf944c276b9,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,236df86873d142de,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1130ec4494fea125,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,48226a7b483fc6e2,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a43d7fa1d16f0afa,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,bd69902705fbf94c,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d63aad51c204349f,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,3716b3aea3c7928c,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ad25650b79ee23ed,video-data/celebdf_v2/Celeb-synthesis/id2_id3_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d0a312c0ecf7cc1b,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b0468544f96b4290,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,917631674f4ffd11,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,05661e81750a213c,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,705b70d219d1b7c9,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4d9117dd526670a4,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,9ea1a20e01e2fc45,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d28b18c18f14eba4,video-data/celebdf_v2/Celeb-synthesis/id2_id4_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,381682ebac7ffacc,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,2ceacb875692f341,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,644fd73309ec4d93,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,17d40ca4bad2b156,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6e5a1118665a295a,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,08f52d6df2a1788f,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,85607199e1faef4a,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1a8185e92374a796,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,da642a3ed562746b,video-data/celebdf_v2/Celeb-synthesis/id2_id6_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a03566f46ccc8fb7,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,05a4556110fb7aa0,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d2e66c1d4a8ee969,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,7a1077dec74322cf,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c4118017f4cbb351,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,4f953e922dec991e,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1d57dd93f1134cd8,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b1c13a7e9bd1acd5,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,47928ec08e7ac22f,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8b016c87317292b5,video-data/celebdf_v2/Celeb-synthesis/id2_id9_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0c5b1ed75e019ccd,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ad921a28bf2873d7,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,62d6025b642dfcd7,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ff1d4d3490c06cc7,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,65820b86d2e5687f,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,03a5755b29716eae,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d71c66d219339a51,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b69bb18605779013,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,d1bbe26c8f9c7c47,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,040f3dece63f6b65,video-data/celebdf_v2/Celeb-synthesis/id30_id16_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,88d5fd83e570db01,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,24a768a058a2ac88,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c2ce0285d8d6657d,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1c17f718a30df9fc,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5163ef4dc596967e,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,485d2dfd0ce47810,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fc4c9df629fa7118,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f2e90057f2e2578c,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,77cad383e2a2d326,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b737d595f2359dd2,video-data/celebdf_v2/Celeb-synthesis/id30_id17_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,08d8572aac35e5eb,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fdfd43acc9705313,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,84eac2f6d3bd3acf,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,f22d812758e1767d,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6a2b5a71ff60be75,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,812be196499d247e,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,abb2318d871ebbfd,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1859c6da6931c5ac,video-data/celebdf_v2/Celeb-synthesis/id30_id1_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,5a1e74cf5eab7a23,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,249d6bd07960c09c,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,8c3c3e1dbac9ac53,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1b75c038be9e0a5c,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,1712363a4a489981,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,20fb5eae21704588,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,78d985635dc910e8,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,307bf72d794d9a20,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,fb44fc194a60046b,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,6e2493b94822010e,video-data/celebdf_v2/Celeb-synthesis/id30_id20_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1551dfcb71069917,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,0a0ae35daf255e9a,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,7baf5905c598d034,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,1f2f42234ceedca9,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,76b93fd21ccd2935,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,9f51dde585c83a0b,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a3b56e789b44725b,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,682bdf9da0a3a3a7,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,e8b961f50a13ed83,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,dbc96974ac31171d,video-data/celebdf_v2/Celeb-synthesis/id30_id21_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,34839ee7c98e883d,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0000.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,c8bb553814f9ad89,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0001.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,cd0a3af1714702aa,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0002.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,779de675af74c93c,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0003.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,29a2e56772b24dbc,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0004.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,ef66511dc6717792,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0005.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,a74c8f8a2512ffae,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0006.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,test,221883b54213a396,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0007.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,b02db8c6c3ffc6f4,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0008.mp4,fake,celebdf_synthesis,celebdf,mp4
CelebDF-v2,train,27843f28e7a016d5,video-data/celebdf_v2/Celeb-synthesis/id30_id23_0009.mp4,fake,celebdf_synthesis,celebdf,mp4
